VIN,Date Time,Odometer,Miles Driven,Fuel Type,Units,Price Per Unit,Total Amount,Non-Fuel Transaction,,,,,,"1,233,106",64491,19.12059936
1FTYE1Y87MKA38534,7/1/2022,"32,587",414,Regular,23,$4.36,$100.13,No,,,,,,,,
1FTYE1Y87MKA38534,7/6/2022,"32,880",293,Regular,15,$4.30,$66.13,No,,,,,,,,
1FTYE1Y87MKA38534,7/11/2022,"33,306",426,Regular,23,$4.30,$98.96,No,,,,,,,,
1FTYE1Y87MKA38534,7/15/2022,"33,733",427,Regular,23,$4.07,$94.72,No,,,,,,,,
1FTYE1Y89MKA38535,7/6/2022,"18,120",382,Regular,22,$4.30,$93.75,No,,,,,,,,
1FTYE1Y89MKA38535,7/11/2022,"18,523",403,Regular,22,$4.19,$94.10,No,,,,,,,,
1FTYE1Y89MKA38535,7/15/2022,0,380,Regular,22,$4.04,$87.60,No,,,,,,,,
1FTYE1Y89MKA38535,7/21/2022,"19,302",391,Regular,22,$3.90,$87.01,No,,,,,,,,
1FTYE1Y83MKA38546,7/7/2022,0,404,Regular,23,$4.10,$93.10,No,,,,,,,,
1FTYE1Y83MKA38546,7/14/2022,"23,574",389,Regular,22,$3.96,$86.48,No,,,,,,,,
1FTYE1Y83MKA38546,7/20/2022,0,443,Regular,25,$3.80,$94.57,No,,,,,,,,
1FTYE1Y80MKA38536,7/1/2022,"19,099",331,Regular,21,$4.60,$94.35,No,,,,,,,,
1FTYE1Y80MKA38536,7/21/2022,"19,477",378,Regular,23,$4.10,$92.92,No,,,,,,,,
1FTYE1Y82MKA38537,7/2/2022,"10,289",325,Regular,20,$4.30,$87.46,No,,,,,,,,
1FTYE1Y82MKA38537,7/6/2022,"10,587",298,Regular,17,$4.40,$72.64,No,,,,,,,,
1FTYE1Y82MKA38537,7/10/2022,"10,913",326,Regular,19,$4.10,$79.84,No,,,,,,,,
1FTYE1Y82MKA38537,7/12/2022,"11,254",341,Regular,20,$4.50,$88.91,No,,,,,,,,
1FTYE1Y82MKA38537,7/18/2022,"11,611",357,Regular,21,$4.20,$87.26,No,,,,,,,,
1FTYE1Y82MKA38537,7/20/2022,"11,959",348,Regular,21,$3.86,$79.60,No,,,,,,,,
1FTYE1Y86MKA38542,7/12/2022,"22,210",355,Regular,22,$4.03,$86.84,No,,,,,,,,
1FTYE1Y86MKA38542,7/18/2022,"22,609",399,Regular,22,$3.99,$87.09,No,,,,,,,,
1FTYE1Y88MKA38543,7/1/2022,"27,511",839,Regular,23,$4.46,$102.07,No,,,,,,,,
1FTYE1Y88MKA38543,7/7/2022,"27,882",371,Regular,22,$4.10,$89.85,No,,,,,,,,
1FTYE1Y88MKA38543,7/8/2022,"28,276",394,Regular,22,$4.00,$88.02,No,,,,,,,,
1FTYE1Y88MKA38543,7/13/2022,"28,651",375,Regular,22,$3.98,$89.12,No,,,,,,,,
1FTYE1Y88MKA38543,7/18/2022,"29,033",382,Regular,22,$3.96,$87.17,No,,,,,,,,
1FTYE1Y88MKA38543,7/20/2022,"29,444",411,Regular,22,$3.63,$79.37,No,,,,,,,,
1FTYE1Y88MKA38543,7/22/2022,"29,825",381,Regular,22,$3.77,$82.30,No,,,,,,,,
1FTYE1Y84MKA38572,7/1/2022,"19,393",229,Regular,11,$5.70,$59.86,No,,,,,,,,
1FTYE1Y84MKA38572,7/5/2022,"19,557",164,Regular,9,$5.50,$49.77,No,,,,,,,,
1FTYE1Y84MKA38572,7/8/2022,"19,786",229,Regular,12,$5.40,$62.15,No,,,,,,,,
1FTYE1Y84MKA38572,7/11/2022,"19,975",189,Regular,10,$5.40,$54.09,No,,,,,,,,
1FTYE1Y84MKA38572,7/14/2022,"20,201",226,Regular,12,$5.40,$62.97,No,,,,,,,,
1FTYE1Y84MKA38572,7/18/2022,"20,403",0,Premium,0,$5.62,$0.15,No,,,,,,,,
1FTYE1Y84MKA38572,7/19/2022,"20,412",170,Regular,10,$5.10,$50.00,No,,,,,,,,
1FTYE1Y84MKA38572,7/21/2022,"20,633",221,Regular,14,$5.10,$71.12,No,,,,,,,,
1FTYE1Y84MKA38572,7/22/2022,"20,827",194,Regular,11,$5.10,$55.31,No,,,,,,,,
1FTYE1Y86MKA38573,7/6/2022,"16,330",349,Regular,22,$5.07,$110.88,No,,,,,,,,
1FTYE1Y86MKA38573,7/11/2022,"18,018",232,Regular,13,$5.10,$67.93,No,,,,,,,,
1FTYE1Y86MKA38573,7/13/2022,"16,801",295,Regular,17,$5.06,$85.86,No,,,,,,,,
1FTYE1Y86MKA38573,7/18/2022,"16,999",198,Regular,19,$4.84,$92.07,No,,,,,,,,
1FTYE1Y88MKA38574,7/8/2022,"11,125",813,Regular,20,$5.30,$106.92,No,,,,,,,,
1FTYE1Y88MKA38574,7/13/2022,"10,968",461,Regular,19,$5.12,$99.30,No,,,,,,,,
1FTYE1Y88MKA38574,7/15/2022,"11,352",384,Regular,13,$5.13,$65.73,No,,,,,,,,
1FTYE1Y84MKA38569,7/6/2022,"10,880",406,Regular,21,$5.60,$116.42,No,,,,,,,,
1FTYE1Y84MKA38569,7/19/2022,"11,181",301,Regular,17,$5.40,$91.28,No,,,,,,,,
1FTYE1Y80MKA38570,7/5/2022,"13,929",349,Regular,21,$5.50,$113.08,No,,,,,,,,
1FTYE1Y80MKA38570,7/6/2022,"14,091",162,Regular,9,$5.50,$51.12,No,,,,,,,,
1FTYE1Y80MKA38570,7/8/2022,"14,459",368,Regular,22,$5.50,$122.46,No,,,,,,,,
1FTYE1Y80MKA38570,7/14/2022,"14,834",375,Regular,23,$5.70,$133.50,No,,,,,,,,
1FTYE1Y80MKA38570,7/15/2022,"15,025",191,Regular,12,$5.50,$64.17,No,,,,,,,,
1FTYE1Y80MKA38570,7/21/2022,"15,255",230,Regular,16,$5.40,$86.68,No,,,,,,,,
1FTYE1Y8XMKA38575,7/5/2022,"31,955",432,Regular,21,$4.90,$103.56,No,,,,,,,,
1FTYE1Y8XMKA38575,7/8/2022,"32,318",363,Regular,19,$4.89,$94.86,No,,,,,,,,
1FTYE1Y8XMKA38575,7/11/2022,"32,674",356,Regular,19,$4.80,$90.76,No,,,,,,,,
1FTYE1Y8XMKA38575,7/14/2022,"32,955",281,Regular,17,$4.86,$84.77,No,,,,,,,,
1FTYE1Y8XMKA38575,7/18/2022,"33,371",416,Regular,22,$4.75,$103.20,No,,,,,,,,
1FTYE1Y82MKA38571,7/12/2022,"12,234",439,Regular,21,$5.60,$120.33,No,,,,,,,,
1FTYE1Y82MKA38571,7/14/2022,"12,436",202,Regular,12,$5.60,$69.33,No,,,,,,,,
1FTYE1Y82MKA38571,7/18/2022,"12,555",119,Regular,8,$5.60,$43.76,No,,,,,,,,
1FTYE1Y82MKA38571,7/21/2022,"12,701",146,Regular,10,$5.60,$56.12,No,,,,,,,,
1FTYE1Y86MKA38539,7/1/2022,"41,000",232,Premium,14,$5.60,$77.00,No,,,,,,,,
1FTYE1Y86MKA38539,7/2/2022,"41,177",177,Regular,16,$4.40,$72.01,No,,,,,,,,
1FTYE1Y86MKA38539,7/3/2022,"41,277",215,Regular,13,$4.40,$56.01,No,,,,,,,,
1FTYE1Y86MKA38539,7/5/2022,"41,227",236,Regular,14,$5.05,$70.71,No,,,,,,,,
1FTYE1Y86MKA38539,7/8/2022,"41,413",274,Regular,16,$4.30,$70.00,No,,,,,,,,
1FTYE1Y86MKA38539,7/10/2022,"41,513",264,Regular,16,$4.30,$67.37,No,,,,,,,,
1FTYE1Y86MKA38539,7/12/2022,"41,546",297,Regular,18,$4.94,$87.00,No,,,,,,,,
1FTYE1Y86MKA38539,7/14/2022,"41,807",261,Regular,17,$4.94,$84.01,No,,,,,,,,
1FTYE1Y86MKA38539,7/15/2022,"42,115",308,Regular,18,$3.90,$69.90,No,,,,,,,,
1FTYE1Y86MKA38539,7/18/2022,"42,293",178,Regular,11,$4.16,$45.30,No,,,,,,,,
1FTYE1Y86MKA38539,7/19/2022,"42,369",76,Regular,5,$4.00,$18.42,No,,,,,,,,
1FTYE1Y86MKA38539,7/19/2022,"42,574",205,Regular,13,$4.09,$54.61,No,,,,,,,,
1FTYE1Y86MKA38539,7/20/2022,"42,826",252,Regular,17,$4.00,$67.00,No,,,,,,,,
1FTYE1Y86MKA38539,7/22/2022,"43,215",389,Regular,25,$3.90,$97.01,No,,,,,,,,
1N6BF0KY1LN812132,7/7/2022,0,378,Regular,21,$5.46,$114.53,No,,,,,,,,
1N6BF0KY1LN812132,7/11/2022,0,220,Regular,12,$5.40,$66.10,No,,,,,,,,
1N6BF0KY1LN812132,7/13/2022,"17,917",386,Regular,21,$5.30,$113.72,No,,,,,,,,
1N6BF0KY1LN812132,7/15/2022,"18,220",303,Regular,18,$4.90,$90.01,No,,,,,,,,
1N6BF0KY1LN812132,7/19/2022,0,359,Regular,20,$5.36,$106.80,No,,,,,,,,
1N6BF0KY1LN812132,7/22/2022,0,333,Regular,18,$5.26,$97.16,No,,,,,,,,
NM0LS7E23M1490425,7/5/2022,"40,089",307,Regular,11,$4.60,$50.20,No,,,,,,,,
NM0LS7E23M1490425,7/7/2022,"40,353",264,Regular,9,$4.51,$41.14,No,,,,,,,,
NM0LS7E23M1490425,7/15/2022,"41,002",335,Regular,12,$4.34,$51.73,No,,,,,,,,
NM0LS7E23M1490425,7/18/2022,"42,286",290,Regular,10,$4.26,$43.93,No,,,,,,,,
NM0LS7E2XM1490423,7/6/2022,"36,892",308,Regular,13,$4.66,$58.35,No,,,,,,,,
NM0LS7E2XM1490423,7/11/2022,"37,193",301,Regular,12,$4.34,$52.09,No,,,,,,,,
NM0LS7E2XM1490423,7/17/2022,"35,753",357,Regular,14,$4.20,$59.17,No,,,,,,,,
NM0LS7E2XM1490423,7/21/2022,"37,914",292,Regular,12,$4.33,$50.04,No,,,,,,,,
3C6TRVNG5LE132504,7/5/2022,"35,012",329,Regular,19,$4.30,$83.02,No,,,,,,,,
3C6TRVNG5LE132504,7/8/2022,"35,349",337,Regular,20,$4.20,$84.50,No,,,,,,,,
3C6TRVNG5LE132504,7/13/2022,"35,657",308,Regular,15,$4.00,$60.00,No,,,,,,,,
3C6TRVNG5LE132504,7/18/2022,"35,964",307,Regular,21,$4.20,$89.01,No,,,,,,,,
3C6TRVNG5LE132504,7/21/2022,"36,329",365,Regular,22,$4.09,$90.89,No,,,,,,,,
1N4BL4DV4MN331000,7/5/2022,"12,224",399,Regular,13,$5.10,$64.72,No,,,,,,,,
1N6BF0KM0MN804361,7/5/2022,"28,208",339,Regular,23,$4.36,$101.53,No,,,,,,,,
1N6BF0KM0MN804361,7/8/2022,"28,492",284,Regular,18,$4.30,$75.55,No,,,,,,,,
1N6BF0KM0MN804361,7/8/2022,"28,687",195,Regular,11,$4.30,$45.69,No,,,,,,,,
1N6BF0KM0MN804361,7/11/2022,"28,844",157,Regular,9,$4.56,$41.47,No,,,,,,,,
1N6BF0KM0MN804361,7/14/2022,"29,068",224,Regular,11,$4.80,$54.30,No,,,,,,,,
1N6BF0KM0MN804361,7/18/2022,"29,416",348,Regular,9,$4.16,$37.50,No,,,,,,,,
1N6BF0KM0MN804361,7/18/2022,"29,499",295,Regular,18,$4.40,$79.04,No,,,,,,,,
1N6BF0KM0MN804361,7/20/2022,"29,818",319,Regular,20,$4.10,$80.58,No,,,,,,,,
1N6BF0KM0MN804361,7/21/2022,"30,165",347,Regular,20,$4.00,$81.29,No,,,,,,,,
1FTEW1EB7MKD19197,7/1/2022,"47,969",735,Regular,31,$4.86,$153.00,No,,,,,,,,
1FTEW1EB7MKD19197,7/8/2022,"480,670",649,Regular,31,$4.72,$144.55,No,,,,,,,,
1FTEW1EB7MKD19197,7/20/2022,"49,342",628,Regular,30,$4.41,$130.54,No,,,,,,,,
1FTEW1EP1MFA55513,7/6/2022,"24,121",453,Regular,19,$4.82,$91.06,No,,,,,,,,
1FTEW1EP1MFA55513,7/11/2022,"24,531",410,Regular,20,$4.65,$92.20,No,,,,,,,,
1FTEW1EP1MFA55513,7/21/2022,"24,936",405,Regular,21,$4.62,$96.12,No,,,,,,,,
1FTYE1Y81LKB42967,7/1/2022,"38,367",398,Regular,21,$4.86,$102.57,No,,,,,,,,
1FTYE1Y81LKB42967,7/6/2022,"38,749",382,Regular,20,$4.90,$98.32,No,,,,,,,,
1FTYE1Y81LKB42967,7/8/2022,"39,086",337,Regular,18,$4.68,$84.22,No,,,,,,,,
1FTYE1Y81LKB42967,7/13/2022,"39,515",431,Regular,23,$4.80,$108.30,No,,,,,,,,
1FTYE1Y81LKB42967,7/15/2022,"39,863",348,Regular,18,$4.74,$85.91,No,,,,,,,,
1FTYE1Y81LKB42967,7/18/2022,"40,099",236,Regular,12,$4.67,$58.11,No,,,,,,,,
1FTYE1Y81LKB42967,7/20/2022,"40,540",441,Regular,23,$4.86,$111.48,No,,,,,,,,
1FTEW1EB3MKD19195,7/1/2022,"45,648",334,Regular,17,$4.80,$82.57,No,,,,,,,,
1FTEW1EB3MKD19195,7/12/2022,"46,070",422,Regular,20,$4.70,$92.99,No,,,,,,,,
1FTEW1EB3MKD19195,7/14/2022,"46,479",409,Regular,20,$4.67,$94.79,No,,,,,,,,
1N6BF0KM2MN806225,7/1/2022,"14,861",341,Regular,24,$5.38,$129.80,No,,,,,,,,
1N6BF0KM2MN806225,7/8/2022,"15,913","1,052",Regular,25,$5.40,$135.75,No,,,,,,,,
1N6BF0KM2MN806225,7/14/2022,"15,544",405,Regular,23,$5.30,$119.40,No,,,,,,,,
3N6CM0KN4JK695715,7/5/2022,"111,315",103,Regular,4,$4.70,$20.19,No,,,,,,,,
3N6CM0KN4JK695715,7/6/2022,"111,407",92,Regular,13,$4.64,$60.34,No,,,,,,,,
3N6CM0KN4JK695715,7/8/2022,"111,729",322,Regular,11,$4.82,$53.28,No,,,,,,,,
3N6CM0KN4JK695715,7/12/2022,"111,934",205,Regular,9,$4.86,$41.77,No,,,,,,,,
3N6CM0KN4JK695715,7/15/2022,"112,231",297,Regular,12,$4.61,$56.85,No,,,,,,,,
3N6CM0KN4JK695715,7/20/2022,"112,554",323,Regular,13,$4.90,$63.70,No,,,,,,,,
3N6CM0KN4JK695715,7/21/2022,"112,835",281,Regular,9,$4.62,$40.17,No,,,,,,,,
3N6CM0KN6KK696804,7/1/2022,"81,996",266,Regular,11,$4.94,$54.11,No,,,,,,,,
3N6CM0KN6KK696804,7/5/2022,"82,235",239,Regular,10,$4.90,$48.29,No,,,,,,,,
3N6CM0KN6KK696804,7/8/2022,"82,492",257,Regular,11,$4.88,$51.55,No,,,,,,,,
3N6CM0KN6KK696804,7/11/2022,"82,700",208,Regular,9,$4.76,$44.55,No,,,,,,,,
3N6CM0KN6KK696804,7/12/2022,"82,925",225,Regular,9,$4.84,$45.81,No,,,,,,,,
3N6CM0KN6KK696804,7/13/2022,"83,184",259,Regular,10,$4.85,$46.57,No,,,,,,,,
3N6CM0KN6KK696804,7/18/2022,"83,421",237,Regular,10,$4.57,$47.29,No,,,,,,,,
3N6CM0KN6KK696804,7/19/2022,"83,664",243,Regular,10,$4.51,$45.19,No,,,,,,,,
3N6CM0KN6KK696804,7/21/2022,"83,804",140,Regular,6,$4.66,$26.26,No,,,,,,,,
3N6CM0KN6KK696804,7/21/2022,"84,071",267,Regular,10,$4.61,$45.94,No,,,,,,,,
3N6CM0KN9KK696330,7/7/2022,"85,247",239,Regular,9,$4.70,$43.87,No,,,,,,,,
3N6CM0KN9KK696330,7/12/2022,"85,546",299,Regular,11,$4.46,$49.00,No,,,,,,,,
3N6CM0KN9KK696330,7/18/2022,"85,859",313,Regular,13,$4.60,$59.66,No,,,,,,,,
3N6CM0KN6KK709132,7/7/2022,"76,669",194,Regular,9,$4.85,$41.48,No,,,,,,,,
3N6CM0KN6KK709132,7/7/2022,"76,914",245,Regular,9,$4.76,$41.46,No,,,,,,,,
3N6CM0KN6KK709132,7/10/2022,"76,998",84,Regular,4,$4.76,$19.67,No,,,,,,,,
3N6CM0KN6KK709132,7/12/2022,"77,312",314,Regular,12,$4.70,$57.91,No,,,,,,,,
3N6CM0KN6KK709132,7/18/2022,"77,569",257,Regular,11,$4.66,$53.46,No,,,,,,,,
3N6CM0KN6KK709132,7/19/2022,"77,874",305,Regular,12,$4.64,$54.94,No,,,,,,,,
1N6AA1EJ1KN501359,7/1/2022,"112,034",291,Regular,22,$5.00,$112.40,No,,,,,,,,
1N6AA1EJ1KN501359,7/6/2022,"112,238",204,Regular,14,$4.80,$68.12,No,,,,,,,,
1N6AA1EJ1KN501359,7/8/2022,"112,593",355,Regular,21,$4.76,$99.01,No,,,,,,,,
1N6AA1EJ1KN501359,7/11/2022,"112,826",233,Regular,21,$4.90,$103.09,No,,,,,,,,
1N6AA1EJ1KN501359,7/12/2022,"113,010",184,Regular,16,$4.70,$76.00,No,,,,,,,,
1N6AA1EJ1KN501359,7/14/2022,"113,336",326,Regular,20,$4.75,$97.04,No,,,,,,,,
1N6AA1EJ1KN501359,7/18/2022,"113,623",287,Regular,19,$4.83,$91.71,No,,,,,,,,
1N6AA1EJ1KN501359,7/21/2022,"113,934",311,Regular,22,$4.60,$100.01,No,,,,,,,,
3N6CM0KN1LK691866,7/5/2022,"56,820",170,Mid-Grade,7,$5.30,$35.88,No,,,,,,,,
3N6CM0KN1LK691866,7/6/2022,"57,030",210,Mid-Grade,8,$5.26,$44.20,No,,,,,,,,
3N6CM0KN1LK691866,7/11/2022,"57,228",198,Mid-Grade,8,$5.16,$42.15,No,,,,,,,,
3N6CM0KN1LK691866,7/11/2022,"57,371",143,Regular,6,$4.90,$30.46,No,,,,,,,,
3N6CM0KN1LK691866,7/14/2022,"57,640",269,Mid-Grade,11,$5.44,$59.47,No,,,,,,,,
3N6CM0KN8HK722473,7/5/2022,"112,530",358,Regular,12,$4.80,$59.20,No,,,,,,,,
3N6CM0KN8HK722473,7/7/2022,"112,828",298,Regular,11,$4.90,$55.51,No,,,,,,,,
3N6CM0KN8HK722473,7/11/2022,"113,190",362,Regular,12,$4.70,$58.46,No,,,,,,,,
3N6CM0KN8HK722473,7/13/2022,"113,520",330,Regular,12,$4.80,$57.60,No,,,,,,,,
3N6CM0KN8HK722473,7/18/2022,"113,600",265,Regular,12,$4.62,$57.12,No,,,,,,,,
3N6CM0KN8HK722473,7/21/2022,"114,140",228,Regular,11,$4.60,$49.01,No,,,,,,,,
NM0LS7E26M1487471,7/11/2022,"16,119",319,Regular,13,$4.46,$58.33,No,,,,,,,,
3C6LRVNG9ME533359,7/5/2022,"29,530",339,Regular,22,$4.66,$102.61,No,,,,,,,,
3C6LRVNG9ME533359,7/11/2022,"29,963",433,Regular,18,$4.54,$80.00,No,,,,,,,,
3C6LRVNG9ME533359,7/13/2022,"30,340",377,Regular,22,$4.60,$103.15,No,,,,,,,,
3C6LRVNG9ME533359,7/18/2022,"30,789",449,Regular,22,$4.36,$94.52,No,,,,,,,,
NM0LS7E28M1496866,7/5/2022,"31,973",304,Regular,13,$6.20,$78.39,No,,,,,,,,
NM0LS7E28M1496866,7/7/2022,"32,238",265,Regular,11,$6.10,$69.08,No,,,,,,,,
NM0LS7E28M1496866,7/11/2022,"328,531",301,Regular,12,$5.70,$68.55,No,,,,,,,,
1N4BL4DV2MN359569,7/2/2022,"24,187",453,Regular,13,$5.13,$67.20,No,,,,,,,,
1N4BL4DV2MN359569,7/10/2022,"24,636",449,Regular,13,$5.00,$65.55,No,,,,,,,,
1N6BF0KM4MN807053,7/14/2022,"15,090",304,Regular,24,$5.99,$145.24,No,,,,,,,,
1N6BF0KM4MN807053,7/20/2022,"15,368",278,Regular,22,$6.00,$132.31,No,,,,,,,,
1N6BF0KM4MN806565,7/6/2022,"28,532",332,Regular,22,$4.28,$96.24,No,,,,,,,,
1N6BF0KM4MN806565,7/7/2022,"28,850",318,Regular,20,$4.35,$87.35,No,,,,,,,,
1N6BF0KM4MN806565,7/11/2022,"29,109",259,Regular,17,$4.40,$74.77,No,,,,,,,,
1N6BF0KM4MN806565,7/14/2022,"29,413",304,Regular,20,$4.39,$89.38,No,,,,,,,,
1N6BF0KM4MN806565,7/16/2022,"29,703",290,Regular,19,$4.20,$78.24,No,,,,,,,,
1N6BF0KM4MN806565,7/21/2022,"30,010",307,Regular,21,$4.00,$84.46,No,,,,,,,,
3C6MRVHG9ME525777,7/13/2022,"34,372",282,Regular,19,$4.56,$86.08,No,,,,,,,,
1N6BF0KY8MN805759,7/13/2022,"17,402",342,Regular,25,$4.27,$106.27,No,,,,,,,,
1N6BF0KY8MN805759,7/16/2022,"17,506",397,Regular,20,$4.10,$80.00,No,,,,,,,,
NM0LS7E22M1498998,7/5/2022,"20,713",60,Regular,2,$4.50,$10.00,No,,,,,,,,
NM0LS7E22M1498998,7/7/2022,"20,705",351,Regular,13,$4.50,$58.06,No,,,,,,,,
NM0LS7E22M1498998,7/13/2022,"20,998",293,Regular,11,$4.20,$45.92,No,,,,,,,,
NM0LS7E22M1498998,7/14/2022,"20,113",136,Regular,5,$4.41,$22.03,No,,,,,,,,
NM0LS7E22M1498998,7/15/2022,"20,135",199,Regular,7,$4.10,$30.00,No,,,,,,,,
NM0LS7E22M1498998,7/21/2022,"21,711",358,Regular,13,$4.00,$52.67,No,,,,,,,,
3N6CM0KN3MK696651,7/6/2022,"16,389",237,Regular,8,$4.50,$38.01,No,,,,,,,,
3N6CM0KN3MK696651,7/13/2022,"16,656",267,Regular,10,$4.29,$42.28,No,,,,,,,,
3N6CM0KN3MK696651,7/14/2022,"16,846",190,Regular,7,$4.40,$30.67,No,,,,,,,,
3N6CM0KN3MK696651,7/20/2022,"17,122",276,Regular,11,$4.09,$44.50,No,,,,,,,,
1N4BL4DW2MN367664,7/1/2022,"16,712",427,Regular,15,$5.30,$80.23,No,,,,,,,,
1N4BL4DW2MN367664,7/15/2022,"17,308",596,Regular,14,$5.10,$71.73,No,,,,,,,,
1N4BL4DW2MN367664,7/18/2022,"17,544",236,Regular,15,$4.98,$74.16,No,,,,,,,,
1N4BL4DW2MN367664,7/19/2022,"17,919",375,Regular,13,$4.75,$60.79,No,,,,,,,,
1N4BL4DW2MN367664,7/21/2022,"18,290",371,Regular,12,$4.70,$56.84,No,,,,,,,,
1N4BL4DW2MN367664,7/21/2022,"18,692",402,Regular,11,$5.40,$58.84,No,,,,,,,,
3C6MRVHG8ME542649,7/1/2022,"34,367",276,Regular,21,$4.93,$102.33,No,,,,,,,,
3C6MRVHG8ME542649,7/6/2022,"34,676",309,Regular,19,$4.90,$95.41,No,,,,,,,,
3C6MRVHG8ME542649,7/7/2022,"34,916",240,Regular,15,$4.90,$74.46,No,,,,,,,,
3C6MRVHG8ME542649,7/11/2022,"35,256",340,Regular,20,$4.80,$97.41,No,,,,,,,,
3C6MRVHG8ME542649,7/12/2022,"35,637",381,Regular,23,$4.60,$106.46,No,,,,,,,,
3C6MRVHG8ME542649,7/18/2022,"35,864",227,Regular,15,$4.57,$66.36,No,,,,,,,,
3C6MRVHG8ME542649,7/20/2022,"36,187",323,Regular,20,$4.56,$89.38,No,,,,,,,,
3C6MRVHG8ME542649,7/22/2022,"36,453",266,Regular,16,$4.56,$70.93,No,,,,,,,,
3C6MRVHG6ME542651,7/4/2022,"37,734",278,Regular,22,$4.80,$105.60,No,,,,,,,,
3C6MRVHG6ME542651,7/6/2022,"38,049",315,Regular,21,$4.86,$100.98,No,,,,,,,,
3C6MRVHG6ME542651,7/7/2022,"38,192",6,Regular,0,$4.95,$1.98,No,,,,,,,,
3C6MRVHG6ME542651,7/7/2022,"38,192",160,Regular,10,$4.86,$51.00,No,,,,,,,,
3C6MRVHG6ME542651,7/9/2022,"38,533",341,Regular,19,$4.74,$89.61,No,,,,,,,,
3C6MRVHG6ME542651,7/11/2022,"38,705",172,Regular,19,$4.80,$89.01,No,,,,,,,,
3C6MRVHG6ME542651,7/12/2022,"38,986",281,Regular,19,$4.63,$86.84,No,,,,,,,,
3C6MRVHG6ME542651,7/15/2022,"39,248",262,Regular,20,$4.70,$94.92,No,,,,,,,,
3C6MRVHG6ME542651,7/18/2022,"39,557",309,Regular,23,$4.60,$104.04,No,,,,,,,,
3C6MRVHG6ME542651,7/19/2022,"39,725",168,Regular,12,$4.60,$56.54,No,,,,,,,,
3C6MRVHG6ME542651,7/20/2022,"39,980",255,Regular,18,$4.56,$83.17,No,,,,,,,,
3C6MRVHG6ME542651,7/22/2022,"40,291",311,Regular,20,$4.50,$92.02,No,,,,,,,,
1N6AF0KY3MN807849,7/7/2022,"13,237",314,Regular,20,$4.80,$96.10,No,,,,,,,,
1N6AF0KY3MN807849,7/19/2022,"13,516",279,Regular,19,$4.61,$85.94,No,,,,,,,,
1N6AF0KY3MN807849,7/19/2022,"13,875",359,Regular,23,$4.77,$107.76,No,,,,,,,,
1N6AF0KY3MN807849,7/21/2022,"14,217",342,Regular,20,$4.62,$94.27,No,,,,,,,,
JN8AT3BB5MW221094,7/1/2022,"60,305",394,Regular,15,$4.80,$70.01,No,,,,,,,,
JN8AT3BB5MW221094,7/6/2022,"60,627",322,Regular,12,$4.80,$55.17,No,,,,,,,,
JN8AT3BB5MW221094,7/7/2022,"60,839",212,Regular,8,$4.76,$39.05,No,,,,,,,,
JN8AT3BB5MW221094,7/11/2022,"61,147",308,Regular,12,$4.70,$57.00,No,,,,,,,,
JN8AT3BB5MW221094,7/12/2022,"61,461",314,Regular,12,$4.70,$54.22,No,,,,,,,,
JN8AT3BB5MW221094,7/18/2022,"61,773",312,Regular,12,$4.63,$53.72,No,,,,,,,,
JN8AT3BB5MW221094,7/19/2022,"62,101",328,Regular,12,$4.63,$53.47,No,,,,,,,,
JN8AT3BB5MW221094,7/20/2022,"62,487",386,Regular,13,$4.82,$64.00,No,,,,,,,,
JN8AT3BB5MW221094,7/22/2022,"62,786",299,Regular,11,$4.50,$51.31,No,,,,,,,,
1N6BF0KM0MN809303,7/1/2022,0,214,Regular,14,$4.44,$60.00,No,,,,,,,,
1N6BF0KM0MN809303,7/8/2022,0,393,Regular,25,$4.36,$108.35,No,,,,,,,,
1N6BF0KM0MN809303,7/17/2022,"21,407",332,Regular,21,$4.20,$88.08,No,,,,,,,,
1N6BF0KM0MN809303,7/21/2022,0,398,Regular,25,$3.98,$100.00,No,,,,,,,,
2C4RDGCG1KR770908,7/1/2022,"58,577",235,Regular,16,$4.86,$79.86,No,,,,,,,,
2C4RDGCG1KR770908,7/7/2022,"58,829",252,Regular,16,$4.86,$79.01,No,,,,,,,,
2C4RDGCG1KR770908,7/12/2022,"59,095",266,Regular,15,$4.66,$67.85,No,,,,,,,,
2C4RDGCG1KR770908,7/16/2022,"59,387",292,Regular,16,$4.76,$75.02,No,,,,,,,,
2C4RDGCG1KR770908,7/21/2022,"59,353",303,Regular,18,$4.50,$78.94,No,,,,,,,,
3FA6P0LU4LR220112,7/4/2022,"25,310",337,Regular,9,$4.60,$43.61,No,,,,,,,,
3FA6P0LU4LR220112,7/7/2022,"25,684",374,Regular,10,$4.15,$40.99,No,,,,,,,,
3FA6P0LU4LR220112,7/13/2022,"26,077",393,Regular,10,$4.33,$44.62,No,,,,,,,,
3FA6P0LU4LR220112,7/16/2022,"26,412",335,Regular,9,$4.30,$40.01,No,,,,,,,,
3FA6P0LU4LR220112,7/19/2022,"26,710",244,Regular,6,$4.10,$26.26,No,,,,,,,,
1N6BF0KM5MN807286,7/5/2022,"4,497",332,Regular,23,$4.80,$112.00,No,,,,,,,,
1N6BF0KM5MN807286,7/12/2022,"119,826",340,Regular,24,$4.40,$105.00,No,,,,,,,,
1N6BF0KM5MN807286,7/21/2022,"5,072",306,Regular,22,$4.60,$99.01,No,,,,,,,,
3N6CM0KNXMK705619,7/1/2022,"52,424",388,Premium,17,$4.30,$75.01,No,,,,,,,,
